코드,발송일,유형코드,수량,
466096,20171214,1041,1,
466094,20170814,1815,100,
466093,20170817,1815,1,
466093,20170817,1692,2,
466093,20170902,1815,24,
466093,20170902,1692,1,
466093,20170911,1815,4,
466093,20170921,1815,4,
466093,20171014,1815,7,
466093,20171104,1815,5,
466093,20171104,1692,4,
466093,20171111,1815,1,
466093,20171125,1815,11,
466093,20171125,1692,4,
466093,20171211,1815,9,
466092,20170807,1041,5,
466092,20170814,1041,3,
466092,20170816,1041,2,
466092,20170821,1041,3,
466092,20170901,1041,3,
466092,20170907,1041,4,
466092,20170912,1041,3,
466092,20170918,1041,4,
466092,20170921,1041,2,
466092,20170925,1041,2,
466092,20171016,1041,13,
466092,20171019,1041,4,
466092,20171026,1041,9,
466092,20171030,1041,3,
466092,20171106,1041,9,
466092,20171109,1041,1,
466092,20171113,1041,1,
466092,20171116,1041,2,
466092,20171120,1041,1,
466092,20171123,1041,2,
466092,20171129,1041,3,
466092,20171207,1041,2,
466092,20171214,1041,1,
466092,20171218,1041,1,
466091,20170801,1041,1,
466091,20170808,1041,8,
466091,20170817,1041,3,
466091,20170817,1878,1,
466091,20170825,1041,9,
466091,20170830,1041,5,
466091,20170905,1041,3,
466091,20170908,1041,1,
466091,20170915,1041,5,
466091,20170922,1815,13,
466091,20170922,1041,6,
466091,20170926,1815,2,
466091,20170929,1041,2,
466091,20171010,1815,3,
466091,20171010,1041,4,
466091,20171017,1041,5,
466091,20171024,1041,8,
466091,20171031,1815,4,
466091,20171031,1041,8,
466091,20171107,1815,5,
466091,20171107,1041,4,
466091,20171114,1041,2,
466091,20171114,1878,1,
466091,20171121,1041,3,
466091,20171205,1041,7,
466091,20171212,1041,1,
466090,20170801,1815,3,
466090,20170801,1692,7,
466090,20170804,1692,1,
466090,20170805,1692,1,
466090,20170811,1815,20,
466090,20170811,1692,10,
466090,20170814,1815,1,
466090,20170821,1815,5,
466090,20170821,1692,5,
466090,20170821,1878,2,
466090,20170825,1815,6,
466090,20170825,1692,5,
466090,20170826,1815,1,
466090,20170828,1815,8,
466090,20170828,1692,4,
466090,20170831,1815,10,
466090,20170831,1692,3,
466090,20170902,1815,1,
466090,20170904,1815,2,
466090,20170904,1692,1,
466090,20170905,1815,1,
466090,20170907,1815,8,
466090,20170907,1692,3,
466090,20170908,1692,3,
466090,20170909,1815,1,
466090,20170915,1815,2,
466090,20170915,1692,6,
466090,20170916,1815,1,
466090,20170920,1815,1,
466090,20170920,1692,6,
466090,20170922,1815,3,
466090,20170922,1692,3,
466090,20170923,1815,1,
466090,20170928,1815,7,
466090,20170928,1692,12,
466090,20171010,1692,1,
466090,20171011,1692,2,
466090,20171013,1815,9,
466090,20171014,1692,1,
466090,20171017,1815,3,
466090,20171017,1692,17,
466090,20171020,1815,3,
466090,20171020,1692,3,
466090,20171021,1815,1,
466090,20171025,1815,3,
466090,20171025,1692,10,
466090,20171030,1815,16,
466090,20171030,1692,6,
466090,20171102,1815,3,
466090,20171102,1692,5,
466090,20171103,1692,1,
466090,20171107,1815,1,
466090,20171110,1815,7,
466090,20171110,1692,5,
466090,20171111,1815,1,
466090,20171115,1692,8,
466090,20171124,1815,5,
466090,20171124,1692,7,
466090,20171125,1815,1,
466090,20171130,1692,6,
466090,20171205,1692,1,
466090,20171208,1815,4,
466090,20171208,1692,8,
466090,20171209,1815,1,
466090,20171215,1815,7,
466090,20171215,1692,10,
466090,20171216,1815,1,
466089,20170801,1878,13,
466089,20170804,1878,29,
466089,20170808,1878,18,
466089,20170823,1878,52,
466089,20170823,1627,1,
466089,20170829,1878,25,
466089,20170912,1878,58,
466089,20170915,1878,37,
466089,20170922,1878,23,
466089,20170928,1878,24,
466089,20171017,1878,81,
466089,20171031,1878,22,
466089,20171114,1878,16,
466089,20171215,1692,1,
466089,20171215,1878,24,
466088,20170810,1041,27,
466088,20170823,1041,18,
466088,20170915,1041,16,
466088,20170921,1041,2,
466088,20170929,1041,3,
466088,20171012,1041,5,
466088,20171027,1041,1,
466088,20171109,1041,2,
466088,20171115,1041,8,
466088,20171130,1041,3,
466088,20171215,1041,1,
466086,20170812,1041,10,
466086,20170830,1041,12,
466086,20170920,1041,6,
466086,20171011,1355,4,
466086,20171011,1041,2,
466086,20171025,1041,1,
466086,20171108,1041,2,
466085,20170803,1878,24,
466085,20170810,1878,2,
466085,20170817,1878,20,
466085,20170824,1878,8,
466085,20170907,1878,16,
466085,20171007,1041,2,
466085,20171007,1878,29,
466085,20171028,1041,3,
466085,20171028,1878,32,
466085,20171102,1878,11,
466085,20171117,1878,28,
466085,20171207,1878,40,
466084,20170802,1692,3,
466084,20170809,1815,1,
466084,20170809,1692,1,
466084,20170814,1815,1,
466084,20170816,1692,8,
466084,20170823,1692,2,
466084,20170830,1692,6,
466084,20170906,1692,3,
466084,20170914,1815,2,
466084,20170914,1692,5,
466084,20170921,1692,1,
466084,20171012,1815,2,
466084,20171012,1692,3,
466084,20171019,1692,7,
466084,20171025,1692,1,
466084,20171101,1815,2,
466084,20171108,1692,3,
466084,20171115,1815,1,
466084,20171206,1815,5,
466084,20171206,1692,2,
466083,20171106,1041,1,
466083,20171204,1815,2,
466081,20170802,1853,5,
466081,20170802,1627,2,
466081,20170823,1853,2,
466081,20170823,1627,1,
466081,20170906,1853,4,
466081,20170906,1041,3,
466081,20170927,1853,4,
466081,20171018,1853,1,
466081,20171018,1627,1,
466081,20171025,1853,2,
466081,20171101,1853,2,
466081,20171101,1815,4,
466081,20171115,1853,2,
466081,20171122,1853,1,
466081,20171129,1853,4,
466081,20171206,1853,1,
466081,20171213,1853,1,
466080,20170802,1853,122,
466080,20170802,1692,20,
466080,20170804,1853,53,
466080,20170804,1692,11,
466080,20170809,1853,50,
466080,20170809,1815,1,
466080,20170812,1853,146,
466080,20170815,1853,96,
466080,20170816,1853,73,
466080,20170818,1853,68,
466080,20170823,1853,96,
466080,20170825,1853,106,
466080,20170826,1853,28,
466080,20170826,1692,46,
466080,20170901,1853,7,
466080,20170901,1692,50,
466080,20170909,1853,51,
466080,20170909,1692,6,
466080,20170913,1853,135,
466080,20170913,1692,5,
466080,20170916,1853,104,
466080,20170916,1692,12,
466080,20170920,1853,108,
466080,20170920,1692,14,
466080,20170922,1853,100,
466080,20170922,1692,6,
466080,20170923,1853,53,
466080,20170923,1692,29,
466080,20170927,1853,127,
466080,20170930,1853,111,
466080,20171007,1853,151,
466080,20171011,1853,37,
466080,20171018,1853,62,
466080,20171021,1853,57,
466080,20171025,1853,157,
466080,20171027,1853,55,
466080,20171028,1853,58,
466080,20171101,1853,66,
466080,20171110,1853,96,
466080,20171111,1853,38,
466080,20171111,1692,27,
466080,20171115,1853,108,
466080,20171118,1853,55,
466080,20171118,1692,14,
466080,20171122,1853,75,
466080,20171125,1853,37,
466080,20171125,1692,19,
466080,20171129,1853,87,
466080,20171129,1692,4,
466080,20171202,1853,35,
466080,20171206,1853,114,
466080,20171209,1853,66,
466080,20171213,1853,69,
466080,20171216,1853,39,
466080,20171216,1815,1,
466079,20170809,1815,29,
466079,20170822,1815,14,
466079,20170905,1815,2,
466079,20171025,1815,15,
466079,20171122,1815,5,
466079,20171122,1692,1,
466076,20170801,1815,2,
466076,20170803,1815,17,
466076,20170810,1815,2,
466076,20170817,1815,4,
466076,20170822,1815,5,
466076,20170822,1692,1,
466076,20170824,1815,1,
466076,20170829,1815,20,
466076,20170831,1815,3,
466076,20170831,1692,2,
466076,20170907,1815,17,
466076,20170915,1815,23,
466076,20170915,1692,2,
466076,20170915,1041,1,
466076,20170920,1815,21,
466076,20170926,1815,57,
466076,20170929,1815,6,
466076,20170929,1692,5,
466076,20171006,1815,26,
466076,20171006,1745,1,
466076,20171011,1815,6,
466076,20171020,1815,1,
466076,20171020,1692,2,
466076,20171027,1815,16,
466076,20171102,1815,2,
466076,20171102,1692,2,
466076,20171110,1815,1,
466076,20171123,1692,1,
466076,20171207,1355,1,
466076,20171214,1815,1,
466073,20170816,1692,8,
466073,20170829,1815,1,
466073,20170829,1692,8,
466073,20170905,1692,18,
466073,20170915,1692,8,
466073,20171017,1815,4,
466073,20171017,1692,8,
466073,20171020,1815,19,
466073,20171020,1692,17,
466073,20171020,1878,2,
466073,20171102,1692,12,
466073,20171114,1692,11,
466073,20171121,1815,1,
466073,20171121,1692,1,
466073,20171208,1692,13,
466071,20170811,1815,14,
466071,20170811,1692,5,
466071,20170811,1041,1,
466071,20170905,1815,23,
466071,20170905,1692,35,
466071,20170905,1041,1,
466071,20170920,1815,22,
466071,20170920,1692,3,
466071,20170920,1041,4,
466071,20171110,1815,27,
466071,20171110,1692,19,
466071,20171110,1041,1,
466071,20171123,1815,17,
466071,20171123,1692,7,
466071,20171123,1041,1,
466071,20171127,1815,23,
466071,20171127,1692,18,
466071,20171127,1878,3,
466071,20171127,1261,2,
466071,20171130,1815,16,
466071,20171130,1692,8,
466071,20171208,1815,3,
466071,20171208,1692,8,
466071,20171218,1815,11,
466071,20171218,1692,5,
466067,20170807,1041,9,
466067,20170807,1878,1,
466067,20170810,1041,1,
466067,20170814,1041,1,
466067,20170816,1041,3,
466067,20170821,1041,2,
466067,20170824,1041,2,
466067,20170828,1815,3,
466067,20170828,1041,5,
466067,20170901,1041,3,
466067,20170907,1041,5,
466067,20170912,1041,5,
466067,20170918,1815,1,
466067,20170918,1041,8,
466067,20170921,1041,3,
466067,20170925,1041,1,
466067,20170928,1815,3,
466067,20170928,1041,26,
466067,20171009,1041,15,
466067,20171016,1815,1,
466067,20171016,1041,17,
466067,20171016,1878,1,
466067,20171019,1041,7,
466067,20171023,1815,2,
466067,20171023,1041,9,
466067,20171023,1878,1,
466067,20171026,1041,15,
466067,20171030,1041,4,
466067,20171030,1878,2,
466067,20171101,1041,3,
466067,20171109,1041,6,
466067,20171113,1815,2,
466067,20171113,1041,2,
466067,20171116,1041,5,
466067,20171120,1041,3,
466067,20171123,1041,5,
466067,20171129,1041,8,
466067,20171204,1041,1,
466067,20171207,1815,1,
466067,20171207,1041,4,
466067,20171214,1041,5,
466067,20171218,1041,1,
466065,20171130,1815,3,
466065,20171213,1815,21,
466064,20170824,1815,9,
466064,20170824,1692,1,
466064,20170925,1815,11,
466064,20171027,1815,9,
466064,20171027,1692,1,
466064,20171121,1815,8,
466062,20170831,1692,9,
466062,20170927,1692,2,
466062,20171025,1692,2,
466061,20170810,1041,3,
466061,20170829,1041,5,
466061,20170922,1041,6,
466061,20171020,1815,1,
466061,20171020,1041,3,
466061,20171031,1041,2,
466061,20171107,1041,1,
466061,20171127,1041,5,
466060,20170805,1815,6,
466060,20170805,1041,11,
466060,20170805,1878,1,
466060,20170810,1815,8,
466060,20170810,1041,5,
466060,20170818,1815,7,
466060,20170818,1041,8,
466060,20170824,1041,54,
466060,20170828,1041,47,
466060,20170831,1815,15,
466060,20170831,1041,20,
466060,20170907,1041,4,
466060,20170914,1815,5,
466060,20170914,1041,1,
466060,20170921,1815,5,
466060,20170921,1692,1,
466060,20170921,1041,8,
466060,20171012,1815,21,
466060,20171012,1041,6,
466060,20171020,1815,3,
466060,20171020,1041,8,
466060,20171026,1815,3,
466060,20171026,1041,2,
466060,20171110,1815,13,
466060,20171110,1041,4,
466060,20171116,1815,1,
466060,20171130,1815,1,
466060,20171207,1815,12,
466060,20171207,1878,10,
466060,20171207,1627,1,
466060,20171218,1815,17,
466057,20171010,1853,1,
466057,20171010,1815,32,
466057,20171010,1692,17,
466057,20171010,1041,4,
466056,20170830,1815,38,
466056,20170830,1692,37,
466056,20170926,1815,40,
466056,20170926,1692,8,
466056,20171027,1815,26,
466056,20171027,1878,1,
466056,20171128,1815,13,
466056,20171128,1692,10,
466055,20170803,1815,2,
466055,20170928,1815,3,
466055,20171019,1692,1,
466055,20171102,1815,1,
466055,20171116,1815,2,
466055,20171130,1815,1,
466050,20170817,1815,3,
466050,20170914,1815,3,
466050,20171123,1815,3,
466049,20170801,1815,6,
466049,20170817,1815,3,
466049,20170817,1692,3,
466049,20170822,1815,1,
466049,20170822,1692,4,
466049,20170912,1815,6,
466049,20170919,1815,3,
466049,20170926,1815,1,
466049,20171010,1815,1,
466049,20171017,1815,5,
466049,20171026,1815,3,
466049,20171026,1692,2,
466049,20171102,1692,5,
466049,20171109,1815,4,
466049,20171109,1692,3,
466049,20171128,1815,1,
466049,20171128,1692,2,
466049,20171205,1815,4,
466048,20170926,1815,1,
466048,20170926,1692,3,
466047,20171027,1373,30,
466047,20171107,1373,20,
466047,20171208,1373,20,
466043,20170808,1041,1,
466043,20170911,1627,1,
466043,20171030,1627,2,
466043,20171124,1878,1,
466043,20171124,1627,1,
466043,20171211,1041,4,
466041,20170904,1815,14,
466041,20170925,1815,2,
466041,20170925,1692,2,
466040,20171030,1692,1,
466039,20170815,1041,1,
466039,20171031,1041,2,
466037,20170808,1627,1,
466037,20170908,1878,1,
466037,20170920,1878,1,
466037,20171020,1878,1,
466037,20171101,1878,1,
466037,20171118,1878,1,
466037,20171125,1878,1,
466037,20171130,1878,8,
466037,20171130,1627,1,
466036,20170905,1815,2,
466036,20170905,1692,3,
466036,20171012,1815,11,
466036,20171012,1692,1,
466036,20171106,1815,2,
466036,20171106,1692,1,
466029,20170810,1692,1,
466029,20170824,1692,4,
466029,20170908,1692,6,
466029,20170914,1692,1,
466029,20171017,1692,20,
466029,20171103,1692,5,
466029,20171129,1692,12,
466029,20171129,1627,1,
466028,20170824,1815,24,
466027,20170808,1041,1,
466027,20170810,1878,2,
466027,20170810,1627,5,
466027,20170822,1627,1,
466027,20170828,1878,1,
466027,20170828,1627,5,
466027,20170904,1627,8,
466027,20170915,1878,2,
466027,20170915,1627,4,
466027,20170919,1878,1,
466027,20170919,1627,1,
466027,20170922,1878,6,
466027,20170922,1627,3,
466027,20171018,1878,6,
466027,20171018,1627,5,
466027,20171030,1878,8,
466027,20171030,1627,2,
466027,20171110,1878,2,
466027,20171110,1627,4,
466027,20171116,1627,3,
466027,20171122,1878,1,
466027,20171122,1627,5,
466027,20171129,1878,1,
466027,20171211,1878,1,
466027,20171211,1627,4,
466027,20171212,1878,8,
466027,20171214,1878,3,
466026,20170828,1355,3,
466026,20170925,1355,4,
466026,20171026,1355,2,
466026,20171129,1355,2,
466025,20170802,1815,21,
466025,20170802,1692,4,
466025,20170804,1815,7,
466025,20170804,1692,2,
466025,20170804,1373,1,
466025,20170809,1815,18,
466025,20170809,1692,6,
466025,20170809,1041,1,
466025,20170811,1815,9,
466025,20170811,1692,11,
466025,20170814,1815,8,
466025,20170814,1692,10,
466025,20170814,1041,1,
466025,20170814,1373,1,
466025,20170816,1815,12,
466025,20170816,1692,1,
466025,20170818,1815,34,
466025,20170818,1692,19,
466025,20170818,1041,2,
466025,20170821,1815,13,
466025,20170821,1692,1,
466025,20170823,1815,24,
466025,20170823,1692,18,
466025,20170823,1041,1,
466025,20170825,1815,9,
466025,20170825,1692,39,
466025,20170828,1815,1,
466025,20170828,1692,1,
466025,20170830,1815,50,
466025,20170830,1692,4,
466025,20170901,1815,25,
466025,20170901,1692,7,
466025,20170901,1041,2,
466025,20170904,1815,1,
466025,20170904,1692,2,
466025,20170906,1815,8,
466025,20170906,1692,1,
466025,20170908,1853,1,
466025,20170908,1815,18,
466025,20170908,1692,4,
466025,20170911,1692,1,
466025,20170913,1815,3,
466025,20170913,1692,7,
466025,20170913,1041,1,
466025,20170915,1815,22,
466025,20170915,1692,5,
466025,20170918,1815,22,
466025,20170918,1692,5,
466025,20170918,1041,1,
466025,20170920,1815,30,
466025,20170920,1692,2,
466025,20170922,1815,21,
466025,20170922,1692,19,
466025,20170922,1041,1,
466025,20170927,1815,29,
466025,20170927,1692,22,
466025,20170927,1041,1,
466025,20170927,1373,1,
466025,20170929,1815,47,
466025,20170929,1692,2,
466025,20170929,1041,1,
466025,20170929,1373,1,
466025,20171002,1815,9,
466025,20171002,1692,6,
466025,20171011,1815,9,
466025,20171011,1692,13,
466025,20171011,1041,3,
466025,20171011,1373,1,
466025,20171013,1815,24,
466025,20171013,1692,6,
466025,20171016,1815,7,
466025,20171016,1692,4,
466025,20171016,1041,1,
466025,20171018,1815,2,
466025,20171018,1692,27,
466025,20171020,1815,6,
466025,20171020,1692,2,
466025,20171023,1815,2,
466025,20171023,1692,1,
466025,20171023,1373,1,
466025,20171025,1815,2,
466025,20171025,1692,2,
466025,20171027,1815,7,
466025,20171027,1692,1,
466025,20171027,1041,1,
466025,20171030,1815,3,
466025,20171030,1692,6,
466025,20171101,1815,8,
466025,20171101,1692,11,
466025,20171103,1815,16,
466025,20171103,1692,11,
466025,20171103,1041,1,
466025,20171106,1815,1,
466025,20171106,1692,4,
466025,20171106,1041,1,
466025,20171106,1373,1,
466025,20171108,1815,15,
466025,20171108,1692,5,
466025,20171108,1041,1,
466025,20171110,1815,11,
466025,20171110,1692,3,
466025,20171113,1815,4,
466025,20171113,1692,8,
466025,20171115,1815,9,
466025,20171115,1692,10,
466025,20171115,1041,1,
466025,20171117,1815,8,
466025,20171117,1692,3,
466025,20171117,1041,1,
466025,20171120,1815,15,
466025,20171120,1692,1,
466025,20171120,1373,1,
466025,20171122,1815,4,
466025,20171122,1692,1,
466025,20171124,1815,2,
466025,20171124,1692,5,
466025,20171127,1692,3,
466025,20171129,1815,1,
466025,20171129,1692,7,
466025,20171201,1815,8,
466025,20171201,1692,1,
466025,20171201,1041,1,
466025,20171204,1815,3,
466025,20171204,1692,6,
466025,20171206,1815,13,
466025,20171206,1692,5,
466025,20171206,1041,1,
466025,20171208,1815,7,
466025,20171208,1692,2,
466025,20171208,1041,1,
466025,20171211,1815,5,
466025,20171211,1692,12,
466025,20171213,1815,6,
466025,20171213,1692,6,
466025,20171215,1815,9,
466025,20171215,1692,1,
466025,20171215,1041,1,
466025,20171218,1815,4,
466025,20171218,1692,11,
466025,20171218,1041,2,
466024,20170822,1853,5,
466024,20170822,1878,4,
466024,20170914,1853,3,
466024,20170914,1878,3,
466024,20171024,1853,5,
466024,20171024,1878,10,
466024,20171024,1627,1,
466024,20171031,1815,37,
466024,20171114,1853,6,
466024,20171114,1041,2,
466024,20171114,1878,2,
466024,20171114,1627,11,
466024,20171128,1853,1,
466024,20171128,1041,2,
466024,20171128,1878,2,
466024,20171128,1627,18,
466023,20170930,1041,1,
466022,20170801,1041,1,
466022,20170808,1041,2,
466022,20170811,1041,2,
466022,20170817,1041,2,
466022,20170825,1041,6,
466022,20170905,1041,1,
466022,20170908,1041,1,
466022,20170914,1041,1,
466022,20170919,1041,4,
466022,20170926,1041,1,
466022,20170927,1041,3,
466022,20171013,1041,2,
466022,20171020,1041,4,
466022,20171023,1041,1,
466022,20171027,1041,4,
466022,20171103,1041,2,
466022,20171114,1041,2,
466022,20171117,1041,1,
466022,20171124,1041,4,
466022,20171208,1041,9,
466022,20171212,1878,1,
466021,20170823,1815,6,
466021,20170823,1041,8,
466021,20170921,1041,16,
466021,20171023,1041,21,
466021,20171124,1815,2,
466021,20171124,1041,8,
466018,20170927,1041,5,
466018,20171018,1041,1,
466016,20170823,1041,20,
466016,20170908,1041,110,
466016,20170912,1041,50,
466016,20170916,1041,20,
466016,20170923,1041,89,
466016,20170930,1041,16,
466016,20171021,1041,25,
466016,20171023,1041,33,
466016,20171030,1041,13,
466016,20171110,1041,1,
466016,20171208,1041,1,
466015,20170830,1041,1,
466015,20171026,1041,8,
466014,20170807,1041,3,
466014,20170904,1853,3,
466014,20170904,1041,4,
466014,20171106,1853,9,
466014,20171106,1041,10,
466014,20171106,1878,1,
466014,20171218,1041,4,
466013,20170811,1815,24,
466013,20170818,1815,3,
466013,20170919,1815,21,
466013,20171020,1815,30,
466013,20171114,1815,13,
466013,20171212,1815,10,
466011,20170810,1815,2,
466011,20170921,1815,5,
466011,20170928,1815,1,
466011,20171019,1815,2,
466011,20171102,1692,1,
466011,20171109,1815,6,
466011,20171207,1041,1,
466009,20170803,1815,7,
466009,20170807,1815,4,
466009,20170810,1815,3,
466009,20170811,1815,4,
466009,20170812,1815,1,
466009,20170815,1815,4,
466009,20170817,1815,2,
466009,20170818,1815,2,
466009,20170822,1815,5,
466009,20170828,1815,11,
466009,20170831,1815,7,
